mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin
42	42	125	125	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	789												
42	42	123	123	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	790												
42	42	125	125	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	791												
43	43	126	126	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	792									67			
43	43	505/4	505/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	793									67			
43	43	253/2	253/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	794									67			
43	43	507/4	507/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	795									67			
43	43	127	127	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	796												
43	43	509/4	509/4	0.08333333333333333	5/16	5/16	Chord	3/4	1	1	1/48		1/32	2/3	797									68			
43	43	382/3	382/3	0.08333333333333333	1/3	1/3	Chord	3/4	1	1	1/48		1/32	2/3	798									68			
43	43	1529/12	1529/12	0.08333333333333333	17/48	17/48	Chord	3/4	1	1	1/48		1/32	2/3	799									68			
43	43	255/2	255/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	800									68			
43	43	511/4	511/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	801									68			
43	43	128	128	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	802									68			
43	43	513/4	513/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	803									68			
43	43	257/2	257/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	804												
43	43	126	126	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	805												
43	43	126	126	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	806												
43	43	127	127	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	807		articStaccatoAbove										
43	43	128	128	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	808		articStaccatoAbove										
44	44	129	129	0.0	0	0	Dynamic	3/4	1	1	0					pp											
44	44	129	129	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	809		articStaccatoAbove										
44	44	517/4	517/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	810		articStaccatoAbove										
44	44	259/2	259/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	811		articStaccatoAbove										
44	44	519/4	519/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	812		articStaccatoAbove										
44	44	130	130	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	813		articStaccatoAbove										
44	44	261/2	261/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	814												
44	44	261/2	261/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	815												
44	44	261/2	261/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	816									69			
44	44	523/4	523/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	817												
44	44	131	131	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	818		articStaccatoAbove										
44	44	263/2	263/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	819		articStaccatoAbove										
44	44	129	129	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	820												
44	44	129	129	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	821									70			
44	44	129	129	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	822												
45	45	132	132	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	823									71			
45	45	529/4	529/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	824									71			
45	45	265/2	265/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	825									71			
45	45	531/4	531/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	826									71			
45	45	133	133	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	827												
45	45	533/4	533/4	0.08333333333333333	5/16	5/16	Chord	3/4	1	1	1/48		1/32	2/3	828									72			
45	45	400/3	400/3	0.08333333333333333	1/3	1/3	Chord	3/4	1	1	1/48		1/32	2/3	829									72			
45	45	1601/12	1601/12	0.08333333333333333	17/48	17/48	Chord	3/4	1	1	1/48		1/32	2/3	830									72			
45	45	267/2	267/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	831									72			
45	45	535/4	535/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	832									72			
45	45	134	134	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	833									72			
45	45	537/4	537/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	834									72			
45	45	269/2	269/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	835												
45	45	132	132	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	836												
45	45	132	132	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	837									70			
45	45	133	133	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	838												
45	45	134	134	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	839												
45	45	132	132	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	840												
45	45	134	134	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	841												
46	46	135	135	0.0	0	0	StaffText	3/4	1	1	0							sempre									
46	46	135	135	0.0	0	0	Dynamic	3/4	1	1	0					pp											
46	46	135	135	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	842												
46	46	541/4	541/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	843		articStaccatoAbove										
46	46	271/2	271/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	844		articStaccatoAbove										
46	46	543/4	543/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	845		articStaccatoAbove										
46	46	136	136	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	846		articStaccatoAbove										
46	46	545/4	545/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	847		articStaccatoAbove										
46	46	273/2	273/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	848		articStaccatoAbove										
46	46	547/4	547/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	849		articStaccatoAbove										
46	46	137	137	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	850												
46	46	135	135	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	851												
46	46	137	137	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	852									73			
46	46	275/2	275/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	853									73			
46	46	135	135	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	854												
46	46	137	137	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	855												
47	47	138	138	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	856												
47	47	553/4	553/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	857		articStaccatoAbove										
47	47	277/2	277/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	858		articStaccatoAbove										
47	47	555/4	555/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	859		articStaccatoAbove										
47	47	139	139	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	860		articStaccatoAbove										
47	47	557/4	557/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	861		articStaccatoAbove										
47	47	279/2	279/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	862		articStaccatoAbove										
47	47	559/4	559/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	863		articStaccatoAbove										
47	47	140	140	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	864												
47	47	138	138	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	865												
47	47	140	140	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	866									74			
47	47	281/2	281/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	867												
47	47	138	138	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	868												
47	47	140	140	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	869									75			
47	47	140	140	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	870									76			
47	47	281/2	281/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	871												
48	48	141	141	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	872												
48	48	565/4	565/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	873		articStaccatoAbove										
48	48	283/2	283/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	874		articStaccatoAbove										
48	48	567/4	567/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	875		articStaccatoAbove										
48	48	142	142	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	876		articStaccatoAbove										
48	48	285/2	285/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	877												
48	48	285/2	285/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	878												
48	48	285/2	285/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	879									77			
48	48	571/4	571/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	880												
48	48	143	143	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	881		articStaccatoAbove										
48	48	287/2	287/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	882		articStaccatoAbove										
48	48	141	141	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	883												
48	48	141	141	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	884									75			
48	48	143	143	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	885												
48	48	141	141	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	886												
49	49	144	144	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	887		articStaccatoBelow										
49	49	289/2	289/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	888		articStaccatoBelow										
49	49	144	144	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	889												
49	49	145	145	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	890		articStaccatoAbove										
49	49	291/2	291/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	891		articStaccatoAbove										
49	49	146	146	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	892		articStaccatoBelow										
49	49	293/2	293/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	893		articStaccatoBelow										
50	50	147	147	0.0	0	0	Dynamic	3/4	1	1	0					f											
50	50	147	147	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	894		articAccentAbove							78			
50	50	589/4	589/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	895									78			
50	50	1179/8	1179/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	896									78			
50	50	295/2	295/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	897									78			
50	50	1181/8	1181/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	898									78			
50	50	591/4	591/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	899									78			
50	50	1183/8	1183/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	900												
50	50	148	148	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	901		articAccentAbove							79			
50	50	149	149	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	902									79			
50	50	597/4	597/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	903									79			
50	50	299/2	299/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	904									79			
50	50	599/4	599/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	905									79			
50	50	147	147	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	906		articAccentBelow										
50	50	148	148	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	907									80			
50	50	593/4	593/4	0.125	5/16	5/16	Chord	3/4	1	2	1/32		1/32	1	908									80			
50	50	1187/8	1187/8	0.125	11/32	11/32	Chord	3/4	1	2	1/32		1/32	1	909									80			
50	50	297/2	297/2	0.125	3/8	3/8	Chord	3/4	1	2	1/32		1/32	1	910									80			
50	50	1189/8	1189/8	0.125	13/32	13/32	Chord	3/4	1	2	1/32		1/32	1	911									80			
50	50	595/4	595/4	0.125	7/16	7/16	Chord	3/4	1	2	1/32		1/32	1	912									80			
50	50	1191/8	1191/8	0.125	15/32	15/32	Chord	3/4	1	2	1/32		1/32	1	913									80			
50	50	149	149	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	914									81			
50	50	299/2	299/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	915									81			
50	50	147	147	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	916												
51	51	150	150	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	917									79			
51	51	601/4	601/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	918									79			
51	51	301/2	301/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	919									79			
51	51	603/4	603/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	920									79			
51	51	151	151	0.0	1/4	1/4	Spanner	3/4	1	1	0													79		5	
51	51	151	151	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	921									79		5	
51	51	605/4	605/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	922									79		5	
51	51	303/2	303/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	923									79		5	
51	51	607/4	607/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	924									79		5	
51	51	152	152	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	925									79		5	
51	51	305/2	305/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	926											5	
51	51	150	150	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	927		articAccentBelow							81		5	
51	51	152	152	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	928									81		5	
51	51	305/2	305/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	929									81		5	
51	51	150	150	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	930												
51	51	301/2	301/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	931												
51	51	151	151	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	932												
51	51	303/2	303/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	933												
51	51	152	152	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	934												
51	51	305/2	305/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	935												
51	51	611/4	611/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	936												
52	52	153	153	0.0	0	0	Dynamic	3/4	1	1	0					f											
52	52	153	153	0.0	0	0	Spanner	3/4	1	1	0																
52	52	153	153	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	937		articAccentAbove							82			
52	52	613/4	613/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	938									82			
52	52	1227/8	1227/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	939									82			
52	52	307/2	307/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	940									82			
52	52	1229/8	1229/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	941									82			
52	52	615/4	615/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	942									82			
52	52	1231/8	1231/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	943												
52	52	154	154	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	944		articAccentAbove							83			
52	52	155	155	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	945									83			
52	52	621/4	621/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	946									83			
52	52	311/2	311/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	947									83			
52	52	623/4	623/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	948									83			
52	52	153	153	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	949												
52	52	154	154	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	950									84			
52	52	617/4	617/4	0.125	5/16	5/16	Chord	3/4	1	2	1/32		1/32	1	951									84			
52	52	1235/8	1235/8	0.125	11/32	11/32	Chord	3/4	1	2	1/32		1/32	1	952									84			
52	52	309/2	309/2	0.125	3/8	3/8	Chord	3/4	1	2	1/32		1/32	1	953									84			
52	52	1237/8	1237/8	0.125	13/32	13/32	Chord	3/4	1	2	1/32		1/32	1	954									84			
52	52	619/4	619/4	0.125	7/16	7/16	Chord	3/4	1	2	1/32		1/32	1	955									84			
52	52	1239/8	1239/8	0.125	15/32	15/32	Chord	3/4	1	2	1/32		1/32	1	956									84			
52	52	155	155	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	957									84			
52	52	311/2	311/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	958												
52	52	153	153	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	959												
53	53	156	156	0.0	0	0	Spanner	3/4	1	1	0													83		6	
53	53	156	156	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	960									83		6	
53	53	625/4	625/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	961									83		6	
53	53	313/2	313/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	962									83		6	
53	53	627/4	627/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	963									83		6	
53	53	157	157	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	964									83		6	
53	53	629/4	629/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	965									83		6	
53	53	315/2	315/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	966									83		6	
53	53	631/4	631/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	967									83		6	
53	53	158	158	0.0	1/2	1/2	Spanner	3/4	1	1	0													83			
53	53	158	158	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	968									83			
53	53	317/2	317/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	969												
53	53	156	156	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	970												
53	53	158	158	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	971												
53	53	317/2	317/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	972												
53	53	156	156	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	973									85			
53	53	313/2	313/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	974									85			
53	53	157	157	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	975									85			
53	53	315/2	315/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	976									85			
53	53	158	158	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	977									85			
53	53	317/2	317/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	978									85			
53	53	635/4	635/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	979												
54	54	159	159	0.0	0	0	Dynamic	3/4	1	1	0					f											
54	54	159	159	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	980		articAccentAbove							86			
54	54	637/4	637/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	981									86			
54	54	1275/8	1275/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	982									86			
54	54	319/2	319/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	983									86			
54	54	1277/8	1277/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	984									86			
54	54	639/4	639/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	985									86			
54	54	1279/8	1279/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	986												
54	54	160	160	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	987		articAccentAbove							87			
54	54	161	161	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	988									87			
54	54	645/4	645/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	989									87			
54	54	323/2	323/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	990									87			
54	54	647/4	647/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	991									87			
54	54	159	159	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	992												
54	54	160	160	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	993									88			
54	54	641/4	641/4	0.125	5/16	5/16	Chord	3/4	1	2	1/32		1/32	1	994									88			
54	54	1283/8	1283/8	0.125	11/32	11/32	Chord	3/4	1	2	1/32		1/32	1	995									88			
54	54	321/2	321/2	0.125	3/8	3/8	Chord	3/4	1	2	1/32		1/32	1	996									88			
54	54	1285/8	1285/8	0.125	13/32	13/32	Chord	3/4	1	2	1/32		1/32	1	997									88			
54	54	643/4	643/4	0.125	7/16	7/16	Chord	3/4	1	2	1/32		1/32	1	998									88			
54	54	1287/8	1287/8	0.125	15/32	15/32	Chord	3/4	1	2	1/32		1/32	1	999									88			
54	54	161	161	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1000									88			
54	54	323/2	323/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1001												
54	54	159	159	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1002												
55	55	162	162	0.0	0	0	Spanner	3/4	1	1	0													87		7	
55	55	162	162	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1003									87		7	
55	55	649/4	649/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1004									87		7	
55	55	325/2	325/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1005									87		7	
55	55	651/4	651/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1006									87		7	
55	55	163	163	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1007									87		7	
55	55	653/4	653/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1008									87		7	
55	55	327/2	327/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1009									87		7	
55	55	655/4	655/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1010									87		7	
55	55	164	164	0.0	1/2	1/2	Spanner	3/4	1	1	0													87			
55	55	164	164	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1011									87			
55	55	329/2	329/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1012												
55	55	162	162	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	1013												
55	55	164	164	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1014												
55	55	329/2	329/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1015												
55	55	162	162	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1016									89			
55	55	325/2	325/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1017									89			
55	55	163	163	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1018									89			
55	55	327/2	327/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1019									89			
55	55	164	164	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1020									89			
55	55	329/2	329/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1021									89			
55	55	659/4	659/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1022												
56	56	165	165	0.0	0	0	Dynamic	3/4	1	1	0					f											
56	56	165	165	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1023		articAccentAbove							90			
56	56	661/4	661/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	1024									90			
56	56	1323/8	1323/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	1025									90			
56	56	331/2	331/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	1026									90			
56	56	1325/8	1325/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	1027									90			
56	56	663/4	663/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	1028									90			
56	56	1327/8	1327/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	1029												
56	56	166	166	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1030		articAccentAbove							91			
56	56	167	167	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1031									91			
56	56	669/4	669/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1032									91			
56	56	335/2	335/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1033									91			
56	56	671/4	671/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1034									91			
56	56	165	165	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1035												
56	56	166	166	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1036									92			
56	56	665/4	665/4	0.125	5/16	5/16	Chord	3/4	1	2	1/32		1/32	1	1037									92			
56	56	1331/8	1331/8	0.125	11/32	11/32	Chord	3/4	1	2	1/32		1/32	1	1038									92			
56	56	333/2	333/2	0.125	3/8	3/8	Chord	3/4	1	2	1/32		1/32	1	1039									92			
56	56	1333/8	1333/8	0.125	13/32	13/32	Chord	3/4	1	2	1/32		1/32	1	1040									92			
56	56	667/4	667/4	0.125	7/16	7/16	Chord	3/4	1	2	1/32		1/32	1	1041									92			
56	56	1335/8	1335/8	0.125	15/32	15/32	Chord	3/4	1	2	1/32		1/32	1	1042									92			
56	56	167	167	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1043									92			
56	56	335/2	335/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1044												
56	56	165	165	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1045												
57	57	168	168	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1046									91			
57	57	673/4	673/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1047									91			
57	57	337/2	337/2	0.0	1/8	1/8	Spanner	3/4	1	1	0													91		8	
57	57	337/2	337/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1048									91		8	
57	57	675/4	675/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1049									91		8	
57	57	169	169	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1050									91		8	
57	57	677/4	677/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1051									91		8	
57	57	339/2	339/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1052									91		8	
