mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	decrescendo_hairpin	crescendo_hairpin
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	530												
31	31	123	123	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	531												
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	532												
31	31	120	120	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	533												
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	534												
31	31	121	121	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	535												
31	31	122	122	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	536												
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	537												
31	31	123	123	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	538												
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	539												
31	31	120	120	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	540												
31	31	121	121	0.5	1/4	1/4	Chord	4/4	2	2	1/8		1/8	1	541												
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	542												
32	32	124	124	0.0	0	0	Dynamic	4/4	1	1	0					p								57			
32	32	124	124	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	543									57			
32	32	249/2	249/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	544									57			
32	32	499/4	499/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	545									57			
32	32	125	125	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	546									57			
32	32	501/4	501/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	547									57			
32	32	251/2	251/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	548									57			
32	32	503/4	503/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	549												
32	32	126	126	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	550									58			
32	32	253/2	253/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	551									58			
32	32	507/4	507/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	552									58			
32	32	127	127	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	553									58			
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	554												
32	32	124	124	4.0	0	0	Chord	4/4	1	2	1		1	1	555												
32	32	124	124	4.0	0	0	Chord	4/4	2	1	1		1	1	556												
33	33	128	128	0.0	0	0	Dynamic	4/4	1	1	0					p											
33	33	128	128	4.0	0	0	Chord	4/4	1	1	1		1	1	557									59			
33	33	128	128	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	558												
33	33	257/2	257/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	559												
33	33	515/4	515/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	560												
33	33	129	129	0.25	1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	561												
33	33	517/4	517/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	562												
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	563												
33	33	130	130	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	564												
33	33	261/2	261/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	565												
33	33	523/4	523/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	566												
33	33	131	131	0.25	3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	567												
33	33	525/4	525/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	568												
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	569												
33	33	128	128	0.0	0	0	StaffText	4/4	2	1	0							più									
33	33	128	128	4.0	0	0	Chord	4/4	2	1	1		1	1	570												
34	34	132	132	0.0	0	0	StaffText	4/4	1	1	0							dim.						59			
34	34	132	132	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	571									59			
34	34	265/2	265/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	572									59			
34	34	531/4	531/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	573									59			
34	34	133	133	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	574									59			
34	34	533/4	533/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	575									59			
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	576									59			
34	34	134	134	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	577									59			
34	34	269/2	269/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	578									59			
34	34	539/4	539/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	579									59			
34	34	135	135	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	580									59			
34	34	541/4	541/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	581									59			
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	582									59			
34	34	132	132	4.0	0	0	Chord	4/4	1	2	1		1	1	583												
34	34	132	132	4.0	0	0	Chord	4/4	2	1	1		1	1	584												
35	35	136	136	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	585												
35	35	273/2	273/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	586		articStaccatoBelow										
35	35	547/4	547/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	587		articStaccatoBelow										
35	35	137	137	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	588		articStaccatoBelow										
35	35	549/4	549/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	589		articStaccatoBelow										
35	35	275/2	275/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	590		articStaccatoBelow										
35	35	551/4	551/4	0.0	7/16	7/16	Spanner	4/4	1	1	0															6	
35	35	551/4	551/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	591		articStaccatoBelow									6	
35	35	138	138	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	592		articStaccatoAbove									6	
35	35	553/4	553/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	593		articStaccatoAbove									6	
35	35	277/2	277/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	594		articStaccatoAbove									6	
35	35	555/4	555/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	595		articStaccatoAbove									6	
35	35	139	139	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	596		articStaccatoAbove									6	
35	35	557/4	557/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	597		articStaccatoAbove									6	
35	35	279/2	279/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	598		articStaccatoAbove									6	
35	35	559/4	559/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	599		articStaccatoAbove									6	
35	35	136	136	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	600											6	
35	35	136	136	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	601												
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	602												
36	36	140	140	0.0	0	0	Dynamic	4/4	1	1	0					p											
36	36	140	140	0.0	0	0	Spanner	4/4	1	1	0																
36	36	140	140	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	603												
36	36	281/2	281/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	604									60			
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	605									60			
36	36	142	142	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	606									60			
36	36	285/2	285/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	607												
36	36	143	143	0.125	3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	608									61			
36	36	1145/8	1145/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32		1/32	1	609									61			
36	36	573/4	573/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	610									61			
36	36	1147/8	1147/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	611									61			
36	36	140	140	3.0	0	0	Chord	4/4	1	2	3/4		1/2	3/2	612												
36	36	143	143	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	613												
36	36	140	140	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	614												
36	36	143	143	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	615												
36	36	287/2	287/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	616												
37	37	144	144	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	617									62			
37	37	289/2	289/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	618									62			
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	619									62			
37	37	146	146	0.0	1/2	1/2	Spanner	4/4	1	1	0													62			7
37	37	146	146	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	620									62			7
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	621									62			7
37	37	147	147	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	622									62			7
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	623									62			7
37	37	144	144	3.0	0	0	Chord	4/4	1	2	3/4		1/2	3/2	624												7
37	37	147	147	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	625												7
37	37	144	144	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	626												
37	37	147	147	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	627									63			
38	38	148	148	0.0	0	0	Spanner	4/4	1	1	0													62			
38	38	148	148	0.0	0	0	Spanner	4/4	1	1	0													62			8
38	38	148	148	0.125	0	0	Chord	4/4	1	1	1/32		1/32	1	628									62			8
38	38	1185/8	1185/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32		1/32	1	629									62			8
38	38	593/4	593/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32		1/32	1	630									62			8
38	38	1187/8	1187/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	631									62			8
38	38	297/2	297/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	632									62			8
38	38	149	149	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	633									62			8
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	634									62			8
38	38	150	150	0.0	1/2	1/2	Spanner	4/4	1	1	0													62			
38	38	150	150	0.0	1/2	1/2	Spanner	4/4	1	1	0													62		7	
38	38	150	150	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	635									62		7	
38	38	301/2	301/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	636									62		7	
38	38	151	151	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	637									62		7	
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	638											7	
38	38	148	148	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	639											7	
38	38	297/2	297/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	640											7	
38	38	149	149	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	641											7	
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	642											7	
38	38	150	150	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	643											7	
38	38	148	148	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	644									63			
38	38	297/2	297/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	645									63			
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	646									63			
38	38	150	150	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	647									63			
38	38	150	150	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	648												
38	38	301/2	301/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	649												
38	38	151	151	1.0	3/4	3/4	Chord	4/4	2	2	1/4		1/4	1	650												
39	39	152	152	0.0	0	0	Spanner	4/4	1	1	0																
39	39	152	152	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	651									64			
39	39	305/2	305/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	652									64			
39	39	611/4	611/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	653									64			
39	39	153	153	0.0	1/4	1/4	StaffText	4/4	1	1	0							più									
39	39	153	153	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	654												
39	39	307/2	307/2	0.0	3/8	3/8	Dynamic	4/4	1	1	0					p											
39	39	307/2	307/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	655		articTenutoAbove							65			
39	39	154	154	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	656									65			
39	39	309/2	309/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	657									65			
39	39	619/4	619/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	658									65			
39	39	155	155	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	659									65			
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	660												
39	39	152	152	3.0	0	0	Chord	4/4	1	2	3/4		1/2	3/2	661												
39	39	155	155	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	662												
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	663												
39	39	152	152	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	664												
39	39	155	155	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	665												
39	39	152	152	3.0	0	0	Chord	4/4	2	2	3/4		1/2	3/2	666												
39	39	155	155	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	667												
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	668												
40	40	156	156	0.0	0	0	Dynamic	4/4	1	1	0					p											
40	40	156	156	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	669									66			
40	40	313/2	313/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	670									66			
40	40	315/2	315/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	671									66			
40	40	158	158	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	672									66			
40	40	317/2	317/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	673												
40	40	159	159	0.0	3/4	3/4	Spanner	4/4	1	1	0																9
40	40	159	159	0.125	3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	674									67			9
40	40	1273/8	1273/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32		1/32	1	675									67			9
40	40	637/4	637/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	676									67			9
40	40	1275/8	1275/8	0.0	27/32	27/32	Spanner	4/4	1	1	0													67			
40	40	1275/8	1275/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	677									67			
40	40	156	156	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	678												
40	40	159	159	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	679												
40	40	156	156	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	680												
40	40	159	159	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	681												
40	40	319/2	319/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	682												
41	41	160	160	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	683									68			
41	41	321/2	321/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	684									68			
41	41	323/2	323/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	685												
41	41	162	162	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	686									69			
41	41	325/2	325/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	687									69			
41	41	327/2	327/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	688												
41	41	160	160	0.0	0	0	Spanner	4/4	1	2	0															8	
41	41	160	160	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	689											8	
41	41	162	162	0.0	1/2	1/2	Spanner	4/4	1	2	0																
41	41	162	162	0.0	1/2	1/2	Spanner	4/4	1	2	0															9	
41	41	162	162	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	690											9	
41	41	160	160	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	691												
41	41	162	162	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	692												
42	42	164	164	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	693									70			
42	42	329/2	329/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	694									70			
42	42	331/2	331/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	695									70, 71			
42	42	166	166	0.125	1/2	1/2	Chord	4/4	1	1	1/32		1/32	1	696									70			
42	42	1329/8	1329/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32		1/32	1	697									70			
42	42	665/4	665/4	0.125	9/16	9/16	Chord	4/4	1	1	1/32		1/32	1	698									70			
42	42	1331/8	1331/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	699									70			
42	42	333/2	333/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	700									70			
42	42	167	167	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	701									70			
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	702												
42	42	164	164	0.0	0	0	Spanner	4/4	1	2	0																
42	42	164	164	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	703												
42	42	329/2	329/2	1.5	1/8	1/8	Chord	4/4	1	2	3/8		1/4	3/2	704												
42	42	166	166	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	705												
42	42	333/2	333/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	706												
42	42	167	167	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	707												
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	708												
42	42	164	164	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	709									72			
42	42	329/2	329/2	0.0	1/8	1/8	StaffText	4/4	2	1	0							dim.									
42	42	329/2	329/2	1.5	1/8	1/8	Chord	4/4	2	1	3/8		1/4	3/2	710												
42	42	166	166	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	711									73			
42	42	333/2	333/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	712									73			
42	42	167	167	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	713									73			
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	714												
43	43	168	168	0.0	0	0	StaffText	4/4	1	1	0							molto									
43	43	337/2	337/2	0.0	1/8	1/8	Dynamic	4/4	1	1	0					pp											
43	43	337/2	337/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	715		articStaccatoAbove										
43	43	339/2	339/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	716		articStaccatoAbove										
43	43	170	170	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	717		articStaccatoAbove										
43	43	341/2	341/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	718		articStaccatoAbove										
43	43	337/2	337/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	719		articStaccatoBelow										
43	43	339/2	339/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	720		articStaccatoBelow										
43	43	170	170	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	721		articStaccatoBelow										
43	43	341/2	341/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	722		articStaccatoBelow										
44	44	345/2	345/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	723									74			
44	44	691/4	691/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	724									74			
44	44	173	173	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	725									74			
44	44	174	174	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	726									74			
44	44	349/2	349/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	727									74			
44	44	175	175	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	728									74			
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	729												
44	44	173	173	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	730												
44	44	174	174	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	731												
44	44	172	172	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	732									75			
44	44	173	173	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	733									75			
44	44	174	174	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	734									75			
44	44	175	175	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	735									75			
45	45	176	176	0.0	0	0	Spanner	4/4	1	1	0																10
45	45	176	176	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	736									76			10
45	45	353/2	353/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	737									76			10
45	45	177	177	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	738									76			10
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	739									76			10
45	45	178	178	0.0	1/2	1/2	Spanner	4/4	1	1	0													76			
45	45	178	178	0.0	1/2	1/2	Spanner	4/4	1	1	0													76		10	
45	45	178	178	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	740									76		10	
45	45	357/2	357/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	741									76		10	
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	742											10	
45	45	176	176	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	743											10	
45	45	177	177	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	744											10	
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	745											10	
45	45	178	178	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	746											10	
45	45	357/2	357/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4		1/4	1	747											10	
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	748											10	
45	45	176	176	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	749									75			
45	45	177	177	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	750									75			
45	45	178	178	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	751									75			
45	45	179	179	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	752												
46	46	180	180	0.0	0	0	Dynamic	4/4	1	1	0					p											
46	46	180	180	0.0	0	0	Spanner	4/4	1	1	0																
46	46	361/2	361/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	753									77			
46	46	723/4	723/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	754									77			
46	46	181	181	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	755									77			
46	46	182	182	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	756									77			
46	46	365/2	365/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	757									77			
46	46	183	183	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	758									77			
46	46	367/2	367/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	759									77			
46	46	181	181	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	760												
46	46	182	182	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	761												
46	46	180	180	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	762									78			
46	46	181	181	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	763									78			
46	46	182	182	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	764									78			
46	46	183	183	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	765									78			
47	47	184	184	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	766									77			
47	47	369/2	369/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	767									77			
47	47	185	185	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	768									77			
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	769												
47	47	186	186	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	770									79			
47	47	373/2	373/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	771									79			
47	47	375/2	375/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	772												
47	47	184	184	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	773												
47	47	185	185	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	774												
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	775												
47	47	186	186	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	776												
47	47	373/2	373/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4		1/4	1	777												
47	47	375/2	375/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	778												
47	47	184	184	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	779									78			
47	47	185	185	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	780									78			
47	47	186	186	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	781									78			
47	47	187	187	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	782												
48	48	377/2	377/2	0.0	1/8	1/8	Dynamic	4/4	1	1	0					p											
48	48	377/2	377/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	783									80			
48	48	755/4	755/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	784									80			
48	48	189	189	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	785									80			
48	48	190	190	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	786									80			
48	48	381/2	381/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	787									80			
48	48	191	191	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	788									80			
48	48	383/2	383/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	789												
48	48	189	189	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	790												
